Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
<empty>,"7,217",25.33%,91.78%,45.30,T,46.31,T,21 JUN 24,300,25.14,X,25.57,X,1,"8,044",26.67%,92.34%
<empty>,"2,738",24.99%,96.61%,42.24,T,43.39,T,21 JUN 24,305,26.94,X,27.43,X,7,"3,660",26.26%,96.83%
15,"9,918",24.59%,98.61%,39.42,T,40.23,X,21 JUN 24,310,28.87,D,29.45,X,<empty>,"11,132",25.89%,98.65%
<empty>,737,24.23%,94.15%,36.58,C,37.42,A,21 JUN 24,315,30.93,I,31.54,X,7,"1,328",25.50%,94.33%
33,"6,773",23.83%,89.67%,33.94,X,34.47,X,21 JUN 24,320,33.13,I,33.74,X,7,"3,214",25.12%,90.01%
2,"4,444",23.46%,85.17%,31.28,D,31.81,X,21 JUN 24,325,35.43,I,36.06,X,5,385,24.73%,85.66%
30,"3,298",23.09%,80.66%,28.76,B,29.25,X,21 JUN 24,330,37.67,D,38.69,X,134,805,24.33%,81.31%
<empty>,"5,497",22.73%,76.17%,26.35,T,26.80,X,21 JUN 24,335,40.25,D,41.29,D,<empty>,314,23.94%,76.97%
<empty>,"1,389",22.38%,71.69%,24.05,T,24.48,X,21 JUN 24,340,42.79,N,44.28,Q,<empty>,261,23.58%,72.65%
<empty>,399,22.03%,67.23%,21.84,T,22.27,X,21 JUN 24,345,45.70,H,47.44,W,<empty>,207,23.30%,68.44%
<empty>,597,21.68%,62.81%,19.74,T,20.19,X,21 JUN 24,350,48.84,N,50.62,D,<empty>,125,23.00%,64.26%
25,"2,729",21.31%,58.43%,17.69,D,18.25,X,21 JUN 24,355,52.12,N,53.95,D,<empty>,2,22.68%,60.13%
36,974,21.03%,54.22%,15.95,T,16.43,X,21 JUN 24,360,55.66,N,57.54,D,<empty>,4,22.45%,56.18%
3,266,20.69%,50.04%,14.19,I,14.74,X,21 JUN 24,365,59.34,D,61.29,D,<empty>,11,22.20%,52.29%
<empty>,117,20.41%,46.04%,12.64,T,13.19,X,21 JUN 24,370,63.37,E,65.30,D,<empty>,10,22.10%,48.75%
<empty>,"2,117",20.16%,42.21%,11.23,T,11.77,X,21 JUN 24,375,67.53,D,69.47,D,<empty>,11,21.99%,45.34%
<empty>,135,19.96%,38.64%,10.04,T,10.48,X,21 JUN 24,380,72.30,Q,73.93,D,<empty>,0,22.36%,42.85%
<empty>,339,19.75%,35.20%,8.89,T,9.31,X,21 JUN 24,385,76.77,T,78.54,T,1,7,22.50%,40.17%
<empty>,396,19.57%,31.97%,7.86,T,8.27,X,21 JUN 24,390,81.62,T,83.36,T,<empty>,22,23.06%,38.33%
<empty>,65,19.40%,28.95%,6.93,C,7.33,X,21 JUN 24,395,86.46,T,88.26,T,<empty>,0,23.64%,36.69%
422,"1,673",19.25%,26.15%,6.15,I,6.44,X,21 JUN 24,400,90.33,T,95.00,T,<empty>,5,25.05%,36.48%
<empty>,185,19.15%,23.63%,5.40,T,5.76,A,21 JUN 24,405,96.44,T,98.33,T,<empty>,1,25.32%,34.60%
<empty>,56,19.01%,21.21%,4.73,C,5.07,D,21 JUN 24,410,100.27,T,105.00,T,<empty>,0,26.61%,34.36%
<empty>,50,18.91%,19.04%,4.13,D,4.51,I,21 JUN 24,415,106.44,T,108.35,T,<empty>,1,26.92%,32.77%
<empty>,"1,251",18.87%,17.16%,3.63,T,4.05,A,21 JUN 24,420,110.22,T,115.00,T,<empty>,0,28.14%,32.54%
<empty>,"7,583",18.78%,15.31%,3.20,C,3.53,D,21 JUN 24,425,116.38,T,118.37,T,<empty>,0,28.43%,31.11%
<empty>,161,18.72%,13.69%,2.75,D,3.18,A,21 JUN 24,430,121.41,T,123.35,T,<empty>,0,29.20%,30.41%
<empty>,"1,026",18.66%,12.22%,2.41,T,2.81,A,21 JUN 24,435,125.17,T,130.00,T,<empty>,0,30.39%,30.29%
<empty>,34,18.63%,10.92%,2.12,N,2.49,M,21 JUN 24,440,131.40,T,133.37,T,<empty>,0,30.73%,29.14%
<empty>,11,18.60%,9.73%,1.85,T,2.21,M,21 JUN 24,445,135.17,T,140.00,T,<empty>,0,31.90%,29.07%
<empty>,687,18.58%,8.68%,1.62,N,1.96,A,21 JUN 24,450,141.39,T,143.39,T,<empty>,0,32.25%,28.04%
<empty>,59,18.56%,7.73%,1.42,T,1.74,I,21 JUN 24,455,146.31,T,148.38,T,<empty>,0,32.89%,27.43%
Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
<empty>,1,28.45%,7.91%,156.84,T,160.30,N,20 DEC 24,160,3.16,I,3.66,X,<empty>,"3,073",38.01%,21.73%
<empty>,1,29.05%,10.24%,152.57,N,156.00,N,20 DEC 24,165,3.36,A,4.09,M,<empty>,403,37.41%,23.10%
<empty>,41,29.38%,12.50%,148.31,T,151.73,N,20 DEC 24,170,3.82,I,4.34,I,<empty>,"3,579",36.86%,24.60%
<empty>,3,29.60%,14.81%,144.09,T,147.49,N,20 DEC 24,175,4.11,I,4.85,I,<empty>,461,36.37%,26.23%
<empty>,10,29.69%,17.10%,139.90,N,143.27,N,20 DEC 24,180,4.67,I,5.27,M,<empty>,286,36.01%,28.14%
<empty>,0,29.72%,19.44%,135.74,N,139.08,N,20 DEC 24,185,5.00,A,5.74,I,1,757,35.41%,29.71%
<empty>,1,29.70%,21.84%,131.61,N,134.94,N,20 DEC 24,190,5.48,I,6.24,M,1,"2,173",34.95%,31.56%
<empty>,0,29.71%,24.44%,128.08,E,130.34,E,20 DEC 24,195,6.15,C,6.66,X,2,"2,088",34.53%,33.53%
<empty>,69,29.52%,26.79%,123.81,N,126.40,D,20 DEC 24,200,6.95,P,7.18,X,<empty>,"5,561",34.23%,35.80%
<empty>,1,29.39%,29.34%,119.77,T,122.38,D,20 DEC 24,205,7.34,B,7.85,M,<empty>,"1,355",33.68%,37.68%
<empty>,7,29.24%,31.99%,115.77,T,118.41,T,20 DEC 24,210,7.97,C,8.51,X,<empty>,"2,413",33.26%,39.84%
<empty>,1,29.08%,34.71%,111.82,T,114.48,T,20 DEC 24,215,8.59,I,9.22,X,<empty>,"2,656",32.81%,42.03%
<empty>,6,28.89%,37.49%,107.91,T,110.59,T,20 DEC 24,220,9.39,C,10.00,I,1,"3,572",32.47%,44.49%
<empty>,10,28.68%,40.31%,104.04,N,106.73,W,20 DEC 24,225,10.16,C,10.77,M,5,85,32.05%,46.87%
<empty>,12,28.47%,43.24%,100.22,N,102.93,T,20 DEC 24,230,10.95,C,11.76,D,9,581,31.73%,49.49%
<empty>,8,28.25%,46.22%,96.44,N,99.17,W,20 DEC 24,235,11.84,C,12.66,D,<empty>,"3,615",31.35%,52.09%
<empty>,54,27.99%,49.24%,92.71,D,95.42,E,20 DEC 24,240,12.78,C,13.62,D,<empty>,418,30.98%,54.78%
<empty>,7,27.75%,52.40%,89.04,D,91.76,E,20 DEC 24,245,13.84,C,14.60,X,<empty>,156,30.63%,57.56%
<empty>,79,27.55%,55.72%,85.66,T,88.00,T,20 DEC 24,250,14.93,X,15.49,X,2,"4,314",30.20%,60.31%
<empty>,54,27.29%,59.01%,82.09,X,84.43,X,20 DEC 24,255,15.93,C,16.65,X,<empty>,"2,260",29.81%,63.19%
<empty>,76,27.01%,62.37%,78.56,T,80.90,T,20 DEC 24,260,17.11,C,17.82,M,<empty>,"1,150",29.45%,66.20%
<empty>,367,26.71%,65.78%,74.84,T,77.62,T,20 DEC 24,265,18.33,C,19.07,X,<empty>,"4,339",29.09%,69.30%
<empty>,197,26.47%,69.40%,71.69,X,74.05,T,20 DEC 24,270,19.63,C,20.37,X,<empty>,"7,646",28.73%,72.48%
<empty>,568,26.19%,73.04%,68.34,T,70.70,T,20 DEC 24,275,21.01,X,21.76,X,2,"1,108",28.39%,75.76%
<empty>,"3,012",25.90%,76.79%,65.05,X,67.43,T,20 DEC 24,280,22.45,X,23.20,X,<empty>,"8,477",28.03%,79.12%
<empty>,"3,544",25.61%,80.62%,61.59,T,64.42,X,20 DEC 24,285,24.06,X,24.74,X,<empty>,"11,457",27.72%,82.61%
<empty>,"3,955",25.25%,84.50%,58.44,T,61.06,X,20 DEC 24,290,25.55,X,26.36,X,<empty>,"3,960",27.34%,86.12%
<empty>,"5,257",25.04%,88.61%,55.59,T,57.97,X,20 DEC 24,295,27.33,X,28.04,X,<empty>,"8,081",27.03%,89.77%
2,"5,467",24.75%,92.76%,52.87,X,54.64,X,20 DEC 24,300,29.13,X,29.82,X,<empty>,"5,145",26.70%,93.50%
<empty>,138,24.51%,97.03%,49.59,T,52.20,T,20 DEC 24,305,30.88,I,31.74,P,1,612,26.34%,97.32%
<empty>,"1,951",24.15%,98.83%,46.74,T,49.11,X,20 DEC 24,310,32.81,X,33.80,X,<empty>,654,26.03%,98.87%
<empty>,177,23.89%,95.09%,44.41,T,45.94,T,20 DEC 24,315,34.87,X,35.81,X,<empty>,"1,090",25.68%,95.28%
<empty>,433,23.57%,91.35%,41.57,B,43.27,I,20 DEC 24,320,37.04,X,38.00,H,4,"1,082",25.36%,91.69%
<empty>,550,23.26%,87.59%,39.33,C,40.19,X,20 DEC 24,325,39.28,I,40.37,I,<empty>,96,25.06%,88.11%
<empty>,195,22.97%,83.85%,36.77,C,37.63,D,20 DEC 24,330,41.67,X,42.67,D,<empty>,485,24.70%,84.52%
<empty>,110,22.66%,80.11%,34.27,D,35.16,D,20 DEC 24,335,43.78,M,45.62,H,<empty>,353,24.39%,80.95%
1,276,22.40%,76.40%,31.89,C,32.86,X,20 DEC 24,340,47.00,E,48.24,H,<empty>,482,24.26%,77.50%
<empty>,420,22.09%,72.68%,29.62,B,30.49,D,20 DEC 24,345,48.82,I,51.75,W,<empty>,199,23.88%,73.94%
<empty>,990,21.81%,69.00%,27.43,B,28.31,X,20 DEC 24,350,51.71,T,54.70,W,<empty>,"1,005",23.57%,70.45%
1,887,21.54%,65.37%,25.34,B,26.22,D,20 DEC 24,355,54.62,N,57.82,W,<empty>,"1,285",23.24%,66.96%
20,199,21.28%,61.79%,23.35,B,24.24,D,20 DEC 24,360,57.87,N,61.14,D,<empty>,12,22.99%,63.58%
96,176,21.05%,58.28%,21.53,C,22.34,N,20 DEC 24,365,61.22,D,64.59,D,<empty>,1,22.72%,60.23%
<empty>,117,20.80%,54.82%,19.69,B,20.62,X,20 DEC 24,370,65.00,E,67.95,E,<empty>,0,22.46%,56.94%
<empty>,320,20.58%,51.47%,18.04,B,18.96,X,20 DEC 24,375,68.61,D,72.09,D,<empty>,9,22.33%,53.88%
<empty>,"2,348",20.36%,48.20%,16.47,B,17.41,X,20 DEC 24,380,72.60,D,76.11,D,<empty>,4,22.20%,50.88%
<empty>,"3,143",20.17%,45.05%,15.03,B,15.96,X,20 DEC 24,385,77.47,N,79.69,N,280,1,22.15%,48.11%
<empty>,587,19.99%,42.01%,13.70,B,14.61,X,20 DEC 24,390,81.28,D,84.77,T,2,0,22.23%,45.63%
<empty>,306,19.83%,39.13%,12.50,C,13.37,I,20 DEC 24,395,86.01,N,89.40,N,<empty>,1,22.54%,43.61%
<empty>,318,19.67%,36.34%,11.33,B,12.23,X,20 DEC 24,400,90.83,T,94.14,T,3,6,22.94%,41.84%
<empty>,138,19.54%,33.72%,10.31,C,11.16,I,20 DEC 24,405,95.65,T,98.96,T,<empty>,0,23.35%,40.22%
<empty>,473,19.38%,31.17%,9.34,X,10.13,X,20 DEC 24,410,100.59,T,103.95,T,<empty>,0,24.00%,39.06%
<empty>,201,19.28%,28.85%,8.49,C,9.25,I,20 DEC 24,415,105.61,T,108.92,T,<empty>,0,24.70%,38.05%
<empty>,"1,195",19.18%,26.63%,7.70,D,8.42,M,20 DEC 24,420,110.17,T,115.00,T,<empty>,0,25.98%,37.94%
<empty>,89,19.12%,24.62%,7.00,C,7.71,M,20 DEC 24,425,115.61,T,118.98,T,<empty>,0,26.15%,36.34%
<empty>,208,19.03%,22.66%,6.35,D,6.99,M,20 DEC 24,430,120.17,T,125.00,T,2,0,27.36%,36.24%
<empty>,146,19.02%,20.97%,5.77,C,6.47,I,20 DEC 24,435,125.17,T,130.00,T,<empty>,0,28.04%,35.47%
<empty>,659,18.93%,19.25%,5.24,X,5.84,I,20 DEC 24,440,131.26,T,133.29,T,280,0,28.15%,34.02%
<empty>,260,18.92%,17.76%,4.74,X,5.40,I,20 DEC 24,445,135.17,T,140.00,T,<empty>,0,29.39%,34.06%
<empty>,"1,070",18.89%,16.35%,4.21,B,5.04,B,20 DEC 24,450,140.17,T,145.00,T,<empty>,0,30.05%,33.42%
<empty>,264,18.84%,15.00%,3.79,B,4.61,B,20 DEC 24,455,145.55,T,149.04,T,<empty>,0,30.18%,32.19%
Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch
1,62,26.99%,6.75%,157.00,T,160.62,I,17 JAN 25,160,3.24,X,3.86,D,<empty>,"2,795",37.69%,22.33%
<empty>,58,27.32%,8.57%,152.56,T,156.34,I,17 JAN 25,165,3.50,D,4.29,T,<empty>,"5,403",37.15%,23.79%
<empty>,59,28.28%,11.61%,148.50,T,152.09,I,17 JAN 25,170,3.92,X,5.18,B,<empty>,601,37.23%,26.33%
<empty>,4,28.19%,13.35%,144.09,T,147.85,I,17 JAN 25,175,4.27,D,5.59,B,<empty>,782,36.64%,27.82%
<empty>,109,28.56%,16.03%,140.00,T,143.66,I,17 JAN 25,180,4.85,C,5.67,T,50,287,35.93%,29.14%
<empty>,2,28.51%,18.17%,135.73,T,139.50,I,17 JAN 25,185,5.20,C,6.00,Q,<empty>,768,35.21%,30.48%
<empty>,233,28.58%,20.69%,131.61,T,135.39,I,17 JAN 25,190,5.58,X,6.67,X,2,220,34.79%,32.40%
<empty>,15,28.59%,23.25%,127.53,T,131.31,I,17 JAN 25,195,6.30,Q,7.21,C,<empty>,172,34.48%,34.58%
<empty>,552,28.59%,25.93%,123.50,T,127.29,I,17 JAN 25,200,7.12,Q,7.81,C,4,919,34.23%,36.92%
<empty>,470,28.53%,28.61%,119.50,T,123.29,I,17 JAN 25,205,7.47,Q,8.44,X,<empty>,23,33.61%,38.65%
<empty>,44,28.42%,31.32%,115.53,T,119.33,I,17 JAN 25,210,7.88,A,9.14,C,1,42,33.05%,40.55%
<empty>,16,28.25%,34.01%,111.55,T,115.41,I,17 JAN 25,215,8.74,X,9.87,C,<empty>,680,32.76%,43.00%
<empty>,38,28.18%,37.00%,107.74,T,111.56,I,17 JAN 25,220,9.52,X,10.10,N,2,"5,254",32.07%,44.79%
<empty>,39,27.97%,39.82%,103.85,T,107.72,I,17 JAN 25,225,10.31,Q,11.47,C,5,93,32.01%,47.79%
<empty>,98,27.80%,42.81%,100.06,T,103.94,I,17 JAN 25,230,11.10,X,12.29,D,9,"1,122",31.58%,50.19%
<empty>,8,27.64%,45.93%,96.37,T,100.20,I,17 JAN 25,235,11.99,X,13.08,Q,1,266,31.14%,52.65%
<empty>,118,27.43%,49.04%,92.67,T,96.51,D,17 JAN 25,240,13.08,X,14.08,H,1,667,30.86%,55.46%
<empty>,11,27.22%,52.24%,89.03,T,92.87,D,17 JAN 25,245,14.09,X,15.22,C,<empty>,211,30.56%,58.29%
<empty>,298,26.99%,55.49%,85.43,T,89.27,D,17 JAN 25,250,15.15,X,16.27,M,<empty>,"2,445",30.18%,61.07%
<empty>,137,26.77%,58.84%,81.89,X,85.73,D,17 JAN 25,255,16.18,X,17.45,D,<empty>,"5,128",29.80%,63.92%
2,"1,137",26.52%,62.26%,78.40,T,82.24,D,17 JAN 25,260,17.38,Q,18.63,M,<empty>,812,29.45%,66.89%
2,758,26.35%,65.87%,75.13,T,78.80,D,17 JAN 25,265,18.58,X,19.92,X,<empty>,"3,342",29.09%,69.93%
<empty>,"1,694",25.96%,69.25%,71.61,T,75.25,X,17 JAN 25,270,19.91,Q,21.25,X,4,"6,232",28.75%,73.08%
<empty>,729,26.08%,73.43%,69.25,N,71.90,B,17 JAN 25,275,21.13,C,22.67,X,<empty>,310,28.36%,76.23%
<empty>,"1,652",25.61%,76.90%,65.50,X,68.63,B,17 JAN 25,280,22.95,Q,24.08,N,<empty>,"3,387",28.13%,79.65%
1,"2,758",25.23%,80.61%,61.80,T,65.62,T,17 JAN 25,285,24.32,X,25.45,X,<empty>,"15,216",27.67%,82.92%
<empty>,887,24.89%,84.50%,58.69,T,62.26,X,17 JAN 25,290,25.82,Q,27.26,X,<empty>,"2,000",27.37%,86.42%
<empty>,274,24.61%,88.56%,55.65,T,59.17,X,17 JAN 25,295,27.37,D,28.99,X,<empty>,430,26.99%,89.97%
2,"4,774",24.26%,92.70%,52.73,T,55.84,X,17 JAN 25,300,29.19,C,30.56,X,20,"3,974",26.60%,93.61%
<empty>,646,24.02%,97.00%,49.65,X,53.15,I,17 JAN 25,305,30.82,D,32.69,X,<empty>,610,26.28%,97.37%
1,"1,669",23.75%,98.85%,46.78,T,50.32,I,17 JAN 25,310,33.09,X,34.61,X,1,"1,167",26.04%,98.90%
3,"2,088",23.55%,95.17%,44.22,T,47.56,I,17 JAN 25,315,34.80,I,36.64,D,<empty>,394,25.59%,95.38%
<empty>,"2,231",23.29%,91.49%,41.50,T,44.91,I,17 JAN 25,320,37.00,I,38.82,N,3,"5,345",25.29%,91.86%
<empty>,96,23.02%,87.82%,39.66,B,41.52,C,17 JAN 25,325,39.24,I,41.13,N,<empty>,123,24.97%,88.35%
<empty>,"1,706",22.75%,84.14%,37.16,B,38.95,D,17 JAN 25,330,41.58,I,43.53,N,<empty>,52,24.65%,84.85%
<empty>,42,22.56%,80.52%,34.97,X,36.51,M,17 JAN 25,335,44.14,X,46.10,E,<empty>,101,24.37%,81.37%
"2,503",186,22.22%,76.83%,32.57,B,33.93,X,17 JAN 25,340,46.05,C,49.68,I,<empty>,90,24.14%,77.94%
1,185,22.02%,73.26%,30.29,X,31.88,D,17 JAN 25,345,48.63,I,52.43,X,<empty>,81,23.77%,74.46%
2,"1,206",21.75%,69.66%,28.09,X,29.68,M,17 JAN 25,350,53.32,N,55.34,X,<empty>,173,24.08%,71.48%
<empty>,400,21.49%,66.10%,25.99,X,27.60,I,17 JAN 25,355,54.73,I,58.41,X,<empty>,128,23.24%,67.69%
<empty>,296,21.23%,62.59%,23.97,X,25.61,I,17 JAN 25,360,58.03,I,61.69,X,<empty>,87,23.02%,64.40%
<empty>,314,21.00%,59.14%,22.11,B,23.70,D,17 JAN 25,365,61.46,I,65.06,X,<empty>,11,22.77%,61.14%
<empty>,107,20.74%,55.73%,20.20,X,21.96,I,17 JAN 25,370,64.89,D,68.67,X,<empty>,8,22.50%,57.90%
1,715,20.57%,52.49%,18.67,X,20.26,M,17 JAN 25,375,68.67,D,72.35,I,4,7,22.27%,54.76%
<empty>,211,20.31%,49.21%,17.02,X,18.61,M,17 JAN 25,380,72.63,D,76.51,D,4,6,22.21%,51.92%
<empty>,35,20.16%,46.17%,15.58,X,17.23,M,17 JAN 25,385,76.87,N,80.75,N,386,3,22.21%,49.25%
<empty>,68,19.97%,43.15%,14.13,B,15.90,M,17 JAN 25,390,81.22,D,85.12,D,4,4,22.23%,46.70%
1,40,19.82%,40.29%,12.88,B,14.64,E,17 JAN 25,395,85.82,N,89.70,N,<empty>,1,22.42%,44.53%
1,574,19.66%,37.52%,11.69,B,13.45,I,17 JAN 25,400,90.62,T,94.50,T,1,15,22.86%,42.83%
<empty>,70,19.47%,34.81%,10.48,B,12.36,D,17 JAN 25,405,95.40,T,99.28,T,<empty>,0,23.21%,41.11%
1,135,19.30%,32.22%,9.54,B,11.18,C,17 JAN 25,410,100.17,T,105.00,T,<empty>,0,24.34%,40.64%
<empty>,142,19.23%,29.95%,8.75,B,10.25,C,17 JAN 25,415,105.32,T,109.20,T,<empty>,0,24.47%,38.82%
<empty>,60,19.20%,27.88%,7.94,B,9.57,C,17 JAN 25,420,110.17,T,115.00,T,<empty>,0,25.74%,38.68%
<empty>,28,19.08%,25.72%,7.21,B,8.67,C,17 JAN 25,425,115.17,T,120.00,T,<empty>,0,26.43%,37.80%
2,234,18.90%,23.59%,6.55,X,7.72,Q,17 JAN 25,430,120.32,T,124.20,T,<empty>,0,26.52%,36.19%
<empty>,175,18.93%,21.95%,6.00,C,7.20,Q,17 JAN 25,435,125.17,T,130.00,T,<empty>,0,27.78%,36.18%
<empty>,"1,535",18.91%,20.32%,5.42,I,6.69,I,17 JAN 25,440,130.40,T,134.24,T,246,0,27.97%,34.84%
"2,500",297,18.88%,18.79%,4.99,X,6.11,I,17 JAN 25,445,135.32,T,139.20,T,<empty>,1,28.51%,34.02%
12,"2,419",18.89%,17.41%,4.46,X,5.75,I,17 JAN 25,450,140.17,T,145.00,T,<empty>,0,29.76%,34.10%
<empty>,2,18.92%,16.18%,3.94,B,5.51,Z,17 JAN 25,455,145.17,T,150.00,T,146,0,30.41%,33.48%
