Stock quote and option quote for SPY on 3/28/23 22:19:09

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
395.60,P,-.89,397.60, ,397.76, ,"3,000 x 5,000","62,871,680",395.77,396.49,393.69

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.52%,72.72,1.506,Q,3/17/23,461.195,348.11,"856,432,000",1

28 MAR 23  (-1)  100

29 MAR 23  (0)  100 (Weeklys)

30 MAR 23  (1)  100

31 MAR 23  (2)  100 (Quarterlys)
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,10,"8,114",17.59%,67.77%,18.57,X,19.81,X,15 MAR 24,430,41.20,X,42.56,X,2,304,18.38%,68.79%,,
,,11,165,17.15%,62.54%,16.27,X,17.49,X,15 MAR 24,435,44.16,X,45.52,X,2,139,18.00%,63.83%,,
,,9,859,16.72%,57.31%,14.13,X,15.33,X,15 MAR 24,440,47.36,X,48.72,X,<empty>,24,17.65%,58.93%,,
,,2,290,16.32%,52.12%,12.16,X,13.35,X,15 MAR 24,445,50.83,X,52.20,X,<empty>,"1,906",17.35%,54.17%,,
,,14,391,15.93%,47.04%,10.38,X,11.54,X,15 MAR 24,450,54.61,X,55.99,X,<empty>,66,17.14%,49.68%,,
,,<empty>,"3,917",15.56%,42.11%,8.77,X,9.91,X,15 MAR 24,455,58.73,X,60.14,X,<empty>,9,17.11%,45.71%,,
,,5,504,15.23%,37.41%,7.36,X,8.46,X,15 MAR 24,460,63.25,B,64.79,B,<empty>,26,17.46%,42.81%,,
,,<empty>,173,14.93%,32.96%,6.12,X,7.19,X,15 MAR 24,465,68.23,B,69.81,B,1,9,18.28%,41.17%,,
,,2,419,14.65%,28.83%,5.05,X,6.08,X,15 MAR 24,470,73.22,B,74.81,B,<empty>,0,19.08%,39.66%,,
,,1,293,14.42%,25.08%,4.15,X,5.14,X,15 MAR 24,475,78.22,B,79.81,B,<empty>,0,19.87%,38.29%,,
,,1,162,14.23%,21.71%,3.40,X,4.34,X,15 MAR 24,480,83.21,B,84.82,B,<empty>,0,20.64%,37.03%,,
,,<empty>,80,14.08%,18.73%,2.78,X,3.67,X,15 MAR 24,485,88.21,B,89.82,B,<empty>,0,21.39%,35.87%,,
,,1,179,13.97%,16.13%,2.27,X,3.12,X,15 MAR 24,490,93.21,B,94.82,B,<empty>,0,22.13%,34.79%,,
,,2,105,13.89%,13.89%,1.86,X,2.66,X,15 MAR 24,495,98.20,B,99.83,B,<empty>,0,22.86%,33.79%,,
,,2,405,13.92%,12.16%,1.65,P,2.25,P,15 MAR 24,500,103.20,B,104.83,B,<empty>,0,23.58%,32.87%,,
,,4,68,13.83%,10.32%,1.25,X,1.97,X,15 MAR 24,505,108.19,B,109.83,B,<empty>,0,24.29%,32.00%,,
,,4,45,13.84%,8.94%,1.03,X,1.72,X,15 MAR 24,510,113.19,B,114.83,B,<empty>,0,24.99%,31.20%,,
,,4,"2,630",13.88%,7.77%,.84,X,1.52,X,15 MAR 24,515,118.19,B,119.84,B,<empty>,0,25.69%,30.46%,,
,,<empty>,170,13.93%,6.75%,.67,X,1.36,X,15 MAR 24,520,123.18,B,124.84,B,<empty>,0,26.38%,29.75%,,

21 JUN 24  (450)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,11,19,29.40%,27.12%,135.19,X,136.91,X,21 JUN 24,275,5.37,X,6.24,X,11,"3,413",30.24%,28.74%,,
,,<empty>,802,29.00%,28.77%,130.89,X,132.60,X,21 JUN 24,280,5.79,X,6.68,X,6,"2,796",29.81%,30.37%,,
,,<empty>,100,28.60%,30.50%,126.62,X,128.31,X,21 JUN 24,285,6.25,X,7.15,X,1,517,29.40%,32.10%,,
,,<empty>,188,28.22%,32.35%,122.38,X,124.06,X,21 JUN 24,290,6.74,X,7.65,X,3,744,28.99%,33.92%,,
,,<empty>,26,27.83%,34.27%,118.18,X,119.83,X,21 JUN 24,295,7.26,X,8.19,X,<empty>,601,28.59%,35.83%,,
,,<empty>,302,27.46%,36.30%,114.01,X,115.65,X,21 JUN 24,300,7.88,N,8.77,X,1,"8,229",28.24%,37.91%,,
,,<empty>,901,27.09%,38.44%,109.88,X,111.50,X,21 JUN 24,305,8.43,X,9.39,X,10,494,27.82%,39.96%,,
,,<empty>,791,26.73%,40.67%,105.78,X,107.39,X,21 JUN 24,310,9.07,X,10.05,X,1,"1,766",27.45%,42.17%,,
,,<empty>,330,26.37%,43.01%,101.73,X,103.32,X,21 JUN 24,315,9.76,X,10.75,X,<empty>,"2,453",27.07%,44.48%,,
,,1,"1,497",26.02%,45.48%,97.72,X,99.30,X,21 JUN 24,320,10.49,X,11.50,X,3,"2,027",26.71%,46.90%,,
,,<empty>,181,25.67%,48.05%,93.76,X,95.32,X,21 JUN 24,325,11.27,X,12.30,X,6,"3,177",26.35%,49.44%,,
,,1,591,25.32%,50.73%,89.84,X,91.38,X,21 JUN 24,330,12.10,X,13.15,X,50,"6,254",25.99%,52.08%,,
,,<empty>,11,24.98%,53.54%,85.97,X,87.50,X,21 JUN 24,335,12.99,X,14.06,X,<empty>,"1,024",25.65%,54.85%,,
,,2,308,24.63%,56.45%,82.15,X,83.66,X,21 JUN 24,340,13.93,X,15.02,X,3,"6,870",25.30%,57.72%,,
,,<empty>,"3,895",24.29%,59.50%,78.38,X,79.88,X,21 JUN 24,345,14.92,X,16.03,X,5,"1,093",24.95%,60.70%,,
,,<empty>,"2,086",23.89%,62.56%,74.66,X,76.00,N,21 JUN 24,350,15.98,X,17.00,N,416,"3,010",24.57%,63.74%,,
,,<empty>,737,23.61%,65.96%,70.99,X,72.48,X,21 JUN 24,355,17.09,X,18.25,X,1,574,24.26%,67.04%,,
,,<empty>,"1,196",23.26%,69.39%,67.39,X,68.86,X,21 JUN 24,360,18.27,X,19.17,Q,<empty>,"3,277",23.81%,70.24%,,
,,<empty>,87,22.92%,72.95%,63.83,X,65.30,X,21 JUN 24,365,19.52,X,20.72,X,23,"13,367",23.57%,73.86%,,
,,<empty>,795,22.56%,76.65%,60.34,X,61.80,X,21 JUN 24,370,20.83,X,22.05,X,<empty>,"4,210",23.21%,77.46%,,
,,<empty>,"3,032",22.20%,80.50%,56.90,X,58.35,X,21 JUN 24,375,22.21,X,23.46,X,2,"4,380",22.86%,81.20%,,
,,<empty>,"3,892",21.84%,84.51%,53.53,X,54.97,X,21 JUN 24,380,23.67,X,24.94,X,1,"7,526",22.50%,85.09%,,
,,<empty>,"2,568",21.49%,88.69%,50.22,X,51.66,X,21 JUN 24,385,25.21,X,26.50,X,"3,002","7,065",22.14%,89.12%,,
,,6,"3,045",21.11%,93.03%,46.97,X,48.41,X,21 JUN 24,390,26.83,X,28.14,X,27,"13,759",21.77%,93.31%,,
,,4,627,20.74%,97.56%,43.80,X,45.22,X,21 JUN 24,395,28.62,Q,29.87,X,67,"8,624",21.43%,97.67%,,
,,8,"6,709",20.35%,98.04%,40.69,X,42.11,X,21 JUN 24,400,30.58,N,31.70,X,102,"15,869",21.10%,98.08%,,
,,<empty>,"2,016",19.97%,93.89%,37.66,X,39.08,X,21 JUN 24,405,32.24,X,33.62,X,11,"3,259",20.65%,94.03%,,
,,101,"9,620",19.57%,89.68%,34.71,X,36.12,X,21 JUN 24,410,34.26,X,35.65,X,11,"8,249",20.27%,89.92%,,
,,<empty>,"6,898",19.17%,85.39%,31.85,X,33.26,X,21 JUN 24,415,36.40,X,37.81,X,<empty>,"3,464",19.89%,85.75%,,
,,2,"14,088",18.78%,81.04%,29.09,X,30.49,X,21 JUN 24,420,38.68,X,40.10,X,<empty>,794,19.51%,81.53%,,
,,2,"11,595",18.38%,76.63%,26.43,X,27.82,X,21 JUN 24,425,41.11,X,42.54,X,<empty>,697,19.13%,77.27%,,
,,2,"18,474",17.98%,72.16%,23.88,X,25.26,X,21 JUN 24,430,43.71,X,45.14,X,<empty>,"5,818",18.76%,72.97%,,
,,4,"6,297",17.58%,67.65%,21.45,X,22.81,X,21 JUN 24,435,46.49,X,47.93,X,<empty>,334,18.39%,68.65%,,
,,42,"5,414",17.20%,63.12%,19.15,X,20.50,X,21 JUN 24,440,49.48,X,50.92,X,<empty>,190,18.05%,64.35%,,
,,15,"2,515",16.82%,58.60%,16.99,X,18.33,X,21 JUN 24,445,52.69,X,54.13,X,<empty>,"1,116",17.73%,60.10%,,
,,536,"9,813",16.46%,54.11%,14.98,X,16.30,X,21 JUN 24,450,56.16,X,57.59,X,<empty>,198,17.46%,55.94%,,
,,244,"1,380",16.11%,49.68%,13.11,X,14.42,X,21 JUN 24,455,59.90,X,61.33,X,<empty>,80,17.24%,51.96%,,
,,889,"7,008",15.85%,45.50%,11.61,Z,12.69,X,21 JUN 24,460,63.96,X,65.39,X,2,"1,816",17.16%,48.34%,,
,,561,"3,715",15.48%,41.16%,9.87,X,11.13,X,21 JUN 24,465,68.38,B,69.84,B,<empty>,18,17.33%,45.39%,,
,,2,"1,048",15.20%,37.15%,8.49,X,9.72,X,21 JUN 24,470,73.22,B,74.82,B,<empty>,0,17.98%,43.61%,,
,,2,"1,652",14.88%,33.18%,7.26,X,8.31,Q,21 JUN 24,475,78.21,B,79.83,B,<empty>,0,18.71%,42.18%,,
,,4,"1,713",14.71%,29.80%,6.19,X,7.36,X,21 JUN 24,480,83.20,B,84.83,B,<empty>,1,19.41%,40.84%,,
,,4,"1,140",14.51%,26.51%,5.25,X,6.39,X,21 JUN 24,485,88.20,B,89.84,B,<empty>,0,20.12%,39.62%,,
,,<empty>,"3,620",14.34%,23.50%,4.45,X,5.54,X,21 JUN 24,490,93.19,B,94.84,B,<empty>,1,20.80%,38.47%,,
,,<empty>,"1,333",14.21%,20.80%,3.77,X,4.82,X,21 JUN 24,495,98.18,B,99.84,B,<empty>,8,21.47%,37.40%,,
,,5,"8,503",14.10%,18.37%,3.19,X,4.20,X,21 JUN 24,500,103.18,B,104.85,B,<empty>,13,22.14%,36.43%,,
,,2,"4,220",14.03%,16.25%,2.71,X,3.68,X,21 JUN 24,505,108.17,B,109.85,B,<empty>,0,22.79%,35.50%,,
,,<empty>,"5,632",13.98%,14.35%,2.30,X,3.23,X,21 JUN 24,510,113.17,B,114.86,B,<empty>,0,23.45%,34.65%,,
,,1,"3,224",13.96%,12.69%,1.96,X,2.85,X,21 JUN 24,515,118.16,B,119.86,B,<empty>,0,24.08%,33.83%,,
,,<empty>,"10,506",13.95%,11.24%,1.67,X,2.53,X,21 JUN 24,520,123.16,B,124.86,B,<empty>,0,24.71%,33.07%,,

20 DEC 24  (632)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,77,27.05%,30.69%,138.00,X,142.50,N,20 DEC 24,275,6.00,E,8.40,N,<empty>,"2,544",28.01%,32.77%,,
,,<empty>,38,26.88%,32.77%,134.00,X,138.50,N,20 DEC 24,280,6.76,B,8.95,P,<empty>,"1,476",27.83%,34.82%,,
,,<empty>,56,26.68%,34.83%,130.00,X,134.50,N,20 DEC 24,285,7.84,X,9.60,N,<empty>,"2,445",27.82%,37.33%,,
,,<empty>,59,26.43%,36.87%,126.00,X,130.50,P,20 DEC 24,290,8.00,A,10.30,P,<empty>,"2,844",27.32%,38.83%,,
,,<empty>,41,26.15%,38.90%,122.00,X,126.50,P,20 DEC 24,295,8.50,C,11.20,P,1,"2,489",27.06%,40.92%,,
,,4,438,25.83%,40.93%,118.00,X,122.50,P,20 DEC 24,300,10.00,Q,12.00,E,"3,005","2,934",27.18%,43.87%,,
,,2,85,25.49%,42.97%,114.00,X,118.50,P,20 DEC 24,305,10.00,Z,13.10,N,4,"1,752",26.71%,45.63%,,
,,1,153,25.12%,45.03%,110.00,X,114.50,P,20 DEC 24,310,11.00,E,14.10,N,<empty>,"4,317",26.59%,48.22%,,
,,2,32,25.15%,48.06%,106.50,X,111.00,P,20 DEC 24,315,11.50,C,14.80,N,<empty>,"2,203",26.11%,50.11%,,
,,<empty>,693,24.72%,50.15%,102.50,X,107.00,P,20 DEC 24,320,12.50,C,15.60,P,14,"5,606",25.85%,52.53%,,
,,1,145,24.46%,52.69%,98.50,X,103.50,P,20 DEC 24,325,13.00,C,18.00,C,142,"4,432",25.95%,55.73%,,
,,<empty>,106,23.99%,54.87%,94.50,P,99.50,P,20 DEC 24,330,14.00,E,18.72,B,141,"4,164",25.58%,58.06%,,
,,<empty>,88,23.68%,57.49%,91.00,X,95.50,P,20 DEC 24,335,15.00,B,20.00,A,145,"1,437",25.37%,60.77%,,
,,<empty>,334,23.34%,60.15%,87.00,E,92.00,E,20 DEC 24,340,16.50,X,20.50,X,35,"2,107",25.03%,63.32%,,
,,<empty>,63,23.14%,63.18%,83.50,P,88.50,P,20 DEC 24,345,17.00,Z,22.00,A,<empty>,"1,676",24.66%,65.90%,,
,,<empty>,635,22.90%,66.23%,80.00,C,85.00,P,20 DEC 24,350,19.00,N,21.00,P,575,"20,073",23.94%,68.02%,,
,,1,"1,396",22.63%,69.32%,76.50,P,81.50,P,20 DEC 24,355,19.50,X,24.50,X,13,"1,112",24.13%,71.68%,,
,,<empty>,"2,218",22.33%,72.45%,73.00,P,78.00,E,20 DEC 24,360,20.50,X,25.00,N,<empty>,"3,967",23.52%,74.21%,,
,,<empty>,881,21.99%,75.65%,69.50,P,74.50,P,20 DEC 24,365,22.00,X,27.00,X,6,"2,671",23.47%,77.60%,,
,,<empty>,"2,077",21.78%,79.13%,66.50,X,71.00,P,20 DEC 24,370,23.00,X,28.00,X,6,"3,679",22.94%,80.50%,,
,,<empty>,"1,982",21.38%,82.51%,63.00,P,67.50,X,20 DEC 24,375,24.88,P,28.25,N,<empty>,"6,107",22.43%,83.58%,,
,,<empty>,"1,695",21.24%,86.27%,60.00,N,64.50,P,20 DEC 24,380,26.00,X,31.00,X,16,"5,487",22.35%,87.18%,,
,,<empty>,"3,866",20.93%,89.99%,56.50,P,61.50,P,20 DEC 24,385,28.00,X,32.50,X,<empty>,"2,843",22.13%,90.72%,,
,,<empty>,"4,301",20.57%,93.83%,53.50,C,58.00,X,20 DEC 24,390,29.50,X,34.50,X,2,"4,291",21.87%,94.33%,,
,,1,"4,260",20.32%,97.86%,50.50,H,55.00,P,20 DEC 24,395,32.00,E,36.00,X,<empty>,"4,120",21.69%,98.04%,,
,,3,"7,330",20.03%,98.35%,47.50,H,52.00,X,20 DEC 24,400,33.70,Q,38.00,X,130,"23,887",21.39%,98.41%,,
,,<empty>,"2,667",19.71%,94.89%,44.50,P,49.00,C,20 DEC 24,405,37.50,N,39.50,X,1,"5,128",21.45%,95.14%,,
,,<empty>,"2,692",19.47%,91.41%,41.50,P,46.50,P,20 DEC 24,410,37.00,X,41.50,X,<empty>,"1,342",20.49%,91.67%,,
,,227,"4,673",19.20%,87.89%,39.00,H,43.50,C,20 DEC 24,415,39.00,X,44.00,X,205,"4,866",20.24%,88.28%,,
,,152,"8,257",18.77%,84.27%,36.00,P,40.50,X,20 DEC 24,420,41.50,X,46.00,X,<empty>,"1,395",19.94%,84.85%,,
,,338,"3,383",18.54%,80.72%,33.50,X,38.00,P,20 DEC 24,425,43.50,X,48.00,X,<empty>,857,19.44%,81.29%,,
,,129,"5,184",18.15%,77.02%,31.00,N,35.00,X,20 DEC 24,430,46.00,X,50.50,X,<empty>,"1,194",19.14%,77.79%,,
,,1,"3,485",17.84%,73.36%,28.50,N,32.50,X,20 DEC 24,435,48.50,X,53.00,X,<empty>,"3,096",18.76%,74.22%,,
,,2,"7,113",17.73%,69.90%,26.50,N,30.50,P,20 DEC 24,440,51.50,X,56.00,X,14,468,18.58%,70.81%,,
,,3,"2,503",17.21%,65.96%,23.50,Z,28.00,X,20 DEC 24,445,54.00,X,59.00,X,<empty>,370,18.17%,67.16%,,
,,8,"10,502",17.01%,62.42%,21.50,X,26.00,P,20 DEC 24,450,57.50,M,62.00,X,<empty>,"2,214",17.96%,63.73%,,
,,<empty>,"7,617",16.64%,58.63%,19.00,Z,24.00,P,20 DEC 24,455,60.50,X,65.50,X,2,"1,048",17.64%,60.18%,,
,,4,"8,357",16.35%,54.96%,17.00,Z,22.00,P,20 DEC 24,460,64.00,X,69.00,X,<empty>,"1,550",17.35%,56.69%,,
,,6,"1,211",16.13%,51.47%,15.50,Z,20.00,Z,20 DEC 24,465,68.00,X,73.00,X,<empty>,142,17.31%,53.65%,,
,,2,"2,692",15.87%,47.93%,13.50,P,18.50,Z,20 DEC 24,470,72.00,X,77.00,X,<empty>,787,17.14%,50.46%,,
,,5,"1,319",15.54%,44.31%,12.00,P,16.50,Z,20 DEC 24,475,76.50,B,81.50,B,1,92,17.31%,48.02%,,
,,<empty>,"3,436",15.30%,40.94%,10.50,P,15.00,Z,20 DEC 24,480,81.50,B,86.50,B,<empty>,90,17.96%,46.62%,,
,,14,"1,390",15.15%,37.87%,9.00,P,14.00,Z,20 DEC 24,485,86.50,P,91.50,P,<empty>,13,18.60%,45.32%,,
,,2,"1,009",14.95%,34.78%,8.00,P,12.50,B,20 DEC 24,490,91.50,B,96.50,B,<empty>,5,19.22%,44.11%,,
,,<empty>,"1,701",14.69%,31.63%,7.00,P,11.00,Z,20 DEC 24,495,96.50,B,101.50,B,<empty>,5,19.83%,42.97%,,
,,<empty>,"3,365",14.70%,29.34%,6.00,P,10.50,C,20 DEC 24,500,101.50,B,106.50,B,<empty>,32,20.44%,41.91%,,
,,4,498,14.50%,26.60%,5.00,P,9.50,E,20 DEC 24,505,106.50,B,111.50,B,<empty>,0,21.03%,40.91%,,
,,2,"3,093",13.84%,22.72%,4.50,P,7.00,N,20 DEC 24,510,111.50,B,116.50,B,<empty>,0,21.61%,39.97%,,
,,6,"3,468",14.29%,22.04%,3.50,P,8.00,E,20 DEC 24,515,116.50,B,121.50,B,<empty>,0,22.19%,39.09%,,
,,859,"7,445",14.10%,19.74%,2.50,P,7.50,E,20 DEC 24,520,121.50,B,126.50,B,<empty>,5,22.76%,38.25%,,

17 JAN 25  (660)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,23,26.63%,30.84%,138.50,X,143.00,N,17 JAN 25,275,6.50,C,9.60,P,<empty>,122,28.49%,34.87%,,
,,<empty>,117,26.46%,32.88%,134.50,X,139.00,N,17 JAN 25,280,7.00,A,10.00,P,4,334,28.04%,36.37%,,
,,<empty>,7,25.96%,34.27%,130.50,X,134.50,X,17 JAN 25,285,7.50,E,10.60,Q,<empty>,36,27.68%,38.10%,,
,,<empty>,7,25.72%,36.30%,126.50,X,130.50,X,17 JAN 25,290,8.50,C,11.10,Z,1,219,27.49%,40.25%,,
,,<empty>,35,25.44%,38.32%,122.50,X,126.50,Q,17 JAN 25,295,9.00,E,11.70,N,<empty>,22,27.08%,41.98%,,
,,1,332,25.37%,40.90%,118.50,X,123.00,N,17 JAN 25,300,10.00,X,12.20,Z,2,497,26.82%,44.11%,,
,,1,25,25.03%,42.91%,114.50,X,119.00,N,17 JAN 25,305,10.50,C,13.10,P,3,173,26.48%,46.14%,,
,,<empty>,14,24.66%,44.95%,110.50,X,115.00,N,17 JAN 25,310,11.50,X,13.70,N,1,208,26.20%,48.35%,,
,,<empty>,12,24.47%,47.49%,107.00,X,111.00,P,17 JAN 25,315,13.50,P,14.50,P,2,100,26.35%,51.53%,,
,,<empty>,31,24.25%,50.02%,103.00,X,107.50,N,17 JAN 25,320,12.50,E,17.50,C,<empty>,208,26.14%,54.01%,,
,,<empty>,33,23.80%,52.14%,99.00,X,103.50,X,17 JAN 25,325,13.50,C,18.50,C,<empty>,161,25.90%,56.48%,,
,,<empty>,22,23.52%,54.72%,95.00,X,100.00,X,17 JAN 25,330,14.50,C,19.00,X,<empty>,440,25.45%,58.62%,,
,,<empty>,17,23.39%,57.71%,91.50,X,96.50,X,17 JAN 25,335,15.50,X,20.50,E,<empty>,68,25.31%,61.43%,,
,,<empty>,178,23.05%,60.33%,88.00,X,92.50,X,17 JAN 25,340,16.50,X,20.80,P,<empty>,"1,183",24.74%,63.53%,,
,,<empty>,15,22.85%,63.34%,84.50,X,89.00,M,17 JAN 25,345,17.50,X,22.50,X,<empty>,47,24.59%,66.47%,,
,,3,117,22.61%,66.36%,81.00,X,85.50,M,17 JAN 25,350,19.00,M,23.50,X,6,"1,234",24.35%,69.31%,,
,,<empty>,35,22.18%,69.15%,77.00,X,82.00,X,17 JAN 25,355,21.00,Q,25.00,X,<empty>,374,24.37%,72.59%,,
,,1,152,21.27%,71.28%,73.50,X,76.50,Z,17 JAN 25,360,21.00,X,24.00,Z,<empty>,489,23.03%,74.03%,,
,,<empty>,474,21.85%,75.93%,70.50,X,75.50,X,17 JAN 25,365,22.50,X,27.50,X,<empty>,557,23.41%,77.98%,,
,,<empty>,311,21.49%,79.18%,67.00,X,72.00,X,17 JAN 25,370,24.00,X,29.00,X,<empty>,"1,287",23.17%,81.14%,,
,,<empty>,607,21.24%,82.70%,64.00,M,68.50,X,17 JAN 25,375,25.50,X,30.00,M,<empty>,378,22.75%,84.21%,,
,,<empty>,475,20.96%,86.29%,60.50,P,65.50,X,17 JAN 25,380,27.00,X,32.00,X,<empty>,"1,556",22.57%,87.61%,,
,,<empty>,615,20.78%,90.09%,57.50,X,62.50,P,17 JAN 25,385,28.50,X,33.50,X,1,"2,253",22.22%,90.96%,,
,,<empty>,235,20.30%,93.84%,54.00,P,59.00,X,17 JAN 25,390,30.00,X,35.00,X,3,"1,487",21.83%,94.43%,,
,,<empty>,126,20.31%,97.90%,52.00,Q,56.00,P,17 JAN 25,395,32.00,M,36.50,X,29,692,21.52%,98.06%,,
,,<empty>,"1,238",19.90%,98.39%,48.50,C,53.00,P,17 JAN 25,400,33.50,X,38.50,X,27,"2,192",21.18%,98.44%,,
,,<empty>,90,19.08%,94.92%,45.50,P,48.00,Q,17 JAN 25,405,36.00,X,40.50,M,1,990,21.04%,95.20%,,
,,1,311,18.99%,91.49%,43.00,X,45.55,Q,17 JAN 25,410,40.00,N,42.50,X,54,"1,591",21.23%,92.03%,,
,,201,77,19.09%,88.14%,40.00,C,44.50,P,17 JAN 25,415,40.00,X,43.27,E,221,585,20.05%,88.49%,,
,,1,127,18.66%,84.59%,37.00,P,41.50,P,17 JAN 25,420,42.00,X,47.00,X,<empty>,313,20.07%,85.26%,,
,,<empty>,602,18.44%,81.11%,34.50,P,39.00,P,17 JAN 25,425,44.00,X,49.00,X,<empty>,460,19.59%,81.81%,,
,,8,156,18.06%,77.51%,31.50,E,36.50,C,17 JAN 25,430,46.50,X,51.50,X,<empty>,193,19.31%,78.43%,,
,,<empty>,357,17.77%,73.93%,29.00,Z,34.00,P,17 JAN 25,435,49.00,X,54.00,X,<empty>,337,18.95%,74.98%,,
,,<empty>,479,17.54%,70.41%,27.00,B,31.50,P,17 JAN 25,440,52.00,X,57.00,X,<empty>,124,18.78%,71.68%,,
,,38,313,17.28%,66.85%,24.50,Z,29.50,P,17 JAN 25,445,55.00,X,59.88,B,<empty>,32,18.51%,68.30%,,
,,<empty>,428,16.98%,63.24%,22.50,C,27.00,P,17 JAN 25,450,58.00,X,62.97,B,<empty>,901,18.21%,64.88%,,
,,2,181,16.75%,59.75%,20.50,Z,25.00,P,17 JAN 25,455,61.00,X,66.00,X,<empty>,27,17.78%,61.28%,,
,,<empty>,362,16.48%,56.20%,18.50,Z,22.99,B,17 JAN 25,460,64.50,X,69.50,X,<empty>,156,17.54%,57.94%,,
,,<empty>,324,16.16%,52.59%,16.50,Z,21.00,B,17 JAN 25,465,68.50,X,73.00,N,<empty>,26,17.34%,54.71%,,
,,<empty>,155,15.78%,48.88%,14.50,P,19.00,B,17 JAN 25,470,72.50,X,77.50,X,<empty>,17,17.42%,52.04%,,
,,<empty>,412,15.62%,45.65%,13.00,P,17.50,B,17 JAN 25,475,76.50,X,81.50,X,<empty>,130,17.16%,48.81%,,
,,1,282,15.40%,42.38%,11.50,C,16.00,E,17 JAN 25,480,81.50,B,86.50,B,<empty>,7,17.80%,47.40%,,
,,<empty>,240,14.99%,38.71%,10.00,P,14.00,Z,17 JAN 25,485,86.50,B,91.50,B,<empty>,0,18.43%,46.10%,,
,,<empty>,151,14.96%,36.05%,9.00,P,13.00,P,17 JAN 25,490,91.50,B,96.50,B,<empty>,10,19.04%,44.87%,,
,,2,202,14.73%,33.00%,7.50,P,12.00,P,17 JAN 25,495,96.50,B,101.50,B,<empty>,0,19.65%,43.73%,,
,,2,"3,116",14.92%,31.18%,8.00,Q,10.50,H,17 JAN 25,500,101.50,B,106.50,B,<empty>,64,20.24%,42.66%,,
,,<empty>,497,14.76%,28.55%,7.00,Q,9.50,H,17 JAN 25,505,106.50,B,111.50,B,<empty>,1,20.83%,41.65%,,
,,<empty>,829,14.77%,26.50%,6.15,P,9.00,C,17 JAN 25,510,111.50,B,116.50,B,<empty>,0,21.41%,40.70%,,
,,5,"1,045",13.87%,22.11%,3.50,P,8.00,E,17 JAN 25,515,116.50,B,121.50,B,<empty>,3,21.97%,39.81%,,
,,2,598,13.90%,20.38%,4.50,E,6.00,N,17 JAN 25,520,121.50,P,126.50,P,<empty>,0,22.54%,38.97%,,

21 MAR 25  (723)  100
,,Volume,Open.Int,Impl Vol,Prob.Touch,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,Impl Vol,Prob.Touch,,
,,<empty>,0,26.54%,32.88%,140.50,X,144.50,N,21 MAR 25,275,7.50,E,9.30,Z,1,7,27.85%,35.78%,,
,,<empty>,2,26.30%,34.75%,136.50,X,140.50,N,21 MAR 25,280,8.50,X,10.00,Q,<empty>,16,27.81%,38.13%,,
,,<empty>,5,26.02%,36.61%,132.50,X,136.50,N,21 MAR 25,285,9.00,H,10.40,H,1,8,27.35%,39.59%,,
,,<empty>,2,25.71%,38.46%,128.50,X,132.50,N,21 MAR 25,290,9.50,X,11.30,D,<empty>,18,27.09%,41.57%,,
,,<empty>,2,25.38%,40.33%,124.50,X,128.50,N,21 MAR 25,295,10.00,X,11.90,N,<empty>,107,26.68%,43.26%,,
,,<empty>,26,25.02%,42.20%,120.50,X,124.50,P,21 MAR 25,300,10.50,C,12.80,N,4,126,26.37%,45.24%,,
,,<empty>,7,24.86%,44.60%,116.50,X,121.00,N,21 MAR 25,305,11.00,Z,14.50,P,<empty>,7,26.35%,47.91%,,
,,<empty>,5,24.46%,46.51%,112.50,X,117.00,N,21 MAR 25,310,12.00,C,16.50,E,<empty>,32,26.59%,51.15%,,
,,<empty>,2,24.23%,48.91%,108.50,X,113.50,P,21 MAR 25,315,12.50,Z,17.50,C,<empty>,4,26.21%,53.16%,,
,,<empty>,26,23.98%,51.31%,105.00,X,109.50,N,21 MAR 25,320,13.50,Z,18.50,P,2,67,25.99%,55.54%,,
,,<empty>,2,23.70%,53.73%,101.00,X,106.00,X,21 MAR 25,325,14.50,Z,18.10,Z,<empty>,12,25.25%,56.98%,,
,,<empty>,5,23.39%,56.18%,97.50,X,102.00,N,21 MAR 25,330,15.50,X,20.50,P,<empty>,6,25.45%,60.30%,,
,,<empty>,3,23.23%,59.02%,94.00,X,98.50,X,21 MAR 25,335,16.50,X,21.50,X,<empty>,3,25.13%,62.70%,,
